source_object,fields,field_name,uuid_alias_foreign_key,date_format,field_data_type,is_priority,secondary_date_sort_field,date_timezone,is_date,uuid_lookup_field_object,name,s3_path,source_namespace,is_primary_modified_date,pensieve_name,description,is_primary_id,uuid_lookup_exists_required,checksum_ignore,uuid_alias_field_name,priority_rank,query,uuid_lookup_field_namespace,deleted_marker,uuid_lookup_field_name
Footage_Passings_Summary__c,,As_Built_Total_Feet__c,,,Integer,,,,,,,,Salesforce,,as_built_total_feet,,,,,,,,,,
Footage_Passings_Summary__c,,As_Built_Total_Passings__c,,,Integer,,,,,,,,Salesforce,,as_built_total_passings,,,,,,,,,,
Footage_Passings_Summary__c,,As_Built_Total_Plant_Feet__c,,,Integer,,,,,,,,Salesforce,,as_built_total_plant_feet,,,,,,,,,,
Footage_Passings_Summary__c,,Child_Node__c,,,String,,,,,childnodes,,,Salesforce,,child_node_id,,,,,,,,Salesforce,,Id
Footage_Passings_Summary__c,,Construction_Type__c,,,String,,,,,,,,Salesforce,,construction_type,,,,,,,,,,
Footage_Passings_Summary__c,,CreatedById,,,String,,,,,user,,,Salesforce,,created_by_id,,,True,,,,,Salesforce,,Id
Footage_Passings_Summary__c,,CreatedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,created_datetime,,,,,,,,,,
Footage_Passings_Summary__c,,Deleted_Status__c,,,String,,,,,,,,Salesforce,,deleted_status,,,,,,,,,,
Footage_Passings_Summary__c,,Design_Detail__c,,,String,,,,,footage_detail,,,Salesforce,,design_detail_task_id,,,,,,,,Salesforce,,Id
Footage_Passings_Summary__c,,Design_Total_Feet__c,,,Integer,,,,,,,,Salesforce,,design_total_feet,,,,,,,,,,
Footage_Passings_Summary__c,,Design_Total_Passings__c,,,Integer,,,,,,,,Salesforce,,design_total_passings,,,,,,,,,,
Footage_Passings_Summary__c,,Design_Total_Plant_Feet__c,,,Integer,,,,,,,,Salesforce,,design_total_plant_feet,,,,,,,,,,
Footage_Passings_Summary__c,,Id,,,String,,,,,,,,Salesforce,,footage_passings_summary_id,,True,,,,,,,,
Footage_Passings_Summary__c,,IsDeleted,,,Boolean,,,,,,,,Salesforce,,is_deleted,,,,,,,,,,
Footage_Passings_Summary__c,,Job__c,,,String,,,,,job,,,Salesforce,,job_id,,,,,,,,Salesforce,,Id
Footage_Passings_Summary__c,,Job_Type__c,,,String,,,,,,,,Salesforce,,job_type,,,,,,,,,,
Footage_Passings_Summary__c,,LastModifiedById,,,String,,,,,user,,,Salesforce,,last_modified_by_id,,,True,True,,,,Salesforce,,Id
Footage_Passings_Summary__c,,LastModifiedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,True,last_modified_datetime,,,,True,,,,,,
Footage_Passings_Summary__c,,LastReferencedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,Date,,,,True,,,,Salesforce,,last_referenced_date,,,,True,,,,,,
Footage_Passings_Summary__c,,LastViewedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,Date,,,,True,,,,Salesforce,,last_viewed_date,,,,True,,,,,,
Footage_Passings_Summary__c,,Name,,,String,,,,,,,,Salesforce,,canonical_footage_passings_summary_id,,,,,Id,,,,True,
Footage_Passings_Summary__c,,Name__c,,,String,,,,,,,,Salesforce,,footage_passings_summary_name,,,,,,,,,,
Footage_Passings_Summary__c,,Node_Name__c,,,String,,,,,,,,Salesforce,,node_name,,,,,,,,,,
Footage_Passings_Summary__c,,OwnerId,,,String,,,,,,,,Salesforce,,owner_id,,,,,,,,,,
Footage_Passings_Summary__c,,SystemModstamp,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,salesforce_systemmodstamp_datetime,,,,True,,,,,,
Footage_Passings_Summary__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
multipass-bill-of-materials,,job_id,,,String,,,,,,,,Multipass,,job_multipass_id,"Id in Multipass, should alias to salesforce id on which pensieve key is formed",,,,,,,,True,
multipass-bill-of-materials,,attachment_id,,,String,,,,,,,,Multipass,,attachment_multipass_id,,,,,,,,,,
multipass-bill-of-materials,,last_modified_date,,yyyy-MM-dd'T'HH:mm:ss[.SSSSSS][X],DateTime,,,,True,,,,Multipass,True,last_modified_datetime,,,,,,,,,,
multipass-bill-of-materials,,task_id,,,String,,,,,,,,Multipass,,task_multipass_id,"Id in Multipass, should alias to salesforce id on which pensieve key is formed",,,,,,,,,
multipass-bill-of-materials,,id,,,String,,,,,,,,Multipass,,bill_of_material_id,,True,,,,,,,,
multipass-bill-of-materials,,last_modified_by,,,String,,,,,ldap_records,,,Multipass,,last_modified_by_comcast_guid,,,,,,,,LDAP,,ComcastGUID
multipass-bill-of-materials,,type,,,String,,,,,,,,Multipass,,type,,,,,,,,,,
multipass-bill-of-materials,,salesforce_job_id,,,String,,,,,job,,,Multipass,,job_id,,,,,,,,Salesforce,,Id
Polaris_Vendor__c,,CreatedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,created_datetime,,,,,,,,,,
Polaris_Vendor__c,,Id,,,String,,,,,,,,Salesforce,,vendor_id,,True,,,,,,,,
Polaris_Vendor__c,,IsDeleted,,,Boolean,,,,,,,,Salesforce,,is_deleted,,,,,,,,,,
Polaris_Vendor__c,,LastModifiedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,True,last_modified_datetime,,,,True,,,,,,
Polaris_Vendor__c,,Abbreviated_Name__c,,,String,,,,,,,,Salesforce,,abbreviated_name,,,,,,,,,,
Polaris_Vendor__c,,CreatedById,,,String,,,,,user,,,Salesforce,,created_by_id,,,True,,,,,Salesforce,,Id
Polaris_Vendor__c,,LastModifiedById,,,String,,,,,user,,,Salesforce,,last_modified_by_id,,,True,True,,,,Salesforce,,Id
Polaris_Vendor__c,,My_Company__c,,,String,,,,,,,,Salesforce,,my_company,,,,,,,,,,
Polaris_Vendor__c,,Name,,,String,,,,,,,,Salesforce,,canonical_vendor_id,,,,,Id,,,,True,
Polaris_Vendor__c,,OwnerId,,,String,,,,,,,,Salesforce,,owner_id,,,,,,,,,,
Polaris_Vendor__c,,P2_BP_Number__c,,,String,,,,,,,,Salesforce,,p2_business_partner_number,,,,,,,,,,
Polaris_Vendor__c,,Parent_Business_Partner__c,,,String,,,,,vendor,,,Salesforce,,parent_business_partner_id,,,,,,,,Salesforce,,Id
Polaris_Vendor__c,,Polaris_Vendor_ID__c,,,String,,,,,,,,Salesforce,,polaris_vendor_id,,,,,,,,,,
Polaris_Vendor__c,,Polaris_Vendor_Number__c,,,String,,,,,,,,Salesforce,,polaris_vendor_number,,,,,,,,,,
Polaris_Vendor__c,,Supervisor__c,,,String,,,,,user,,,Salesforce,,supervisor,,,True,,,,,Salesforce,,Id
Polaris_Vendor__c,,Type__c,,,String,,,,,,,,Salesforce,,type,,,,,,,,,,
Polaris_Vendor__c,,Vendor_Type__c,,,String,,,,,,,,Salesforce,,vendor_type,,,,,,,,,,
Polaris_Vendor__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
Footage__c,,CreatedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,created_datetime,,,,,,,,,,
Footage__c,,Id,,,String,,,,,,,,Salesforce,,footage_id,,True,,,,,,,,
Footage__c,,IsDeleted,,,Boolean,,,,,,,,Salesforce,,is_deleted,,,,,,,,,,
Footage__c,,LastModifiedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,True,last_modified_datetime,,,,True,,,,,,
Footage__c,,LastReferencedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,Date,,,,True,,,,Salesforce,,last_referenced_date,,,,True,,,,,,
Footage__c,,LastViewedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,Date,,,,True,,,,Salesforce,,last_viewed_date,,,,True,,,,,,
Footage__c,,SystemModstamp,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,systemmodstamp_datetime,,,,True,,,,,,
Footage__c,,Adjustments__c,,,String,,,,,,,,Salesforce,,adjustments,,,,,,,,,,
Footage__c,,Aerial_Coax__c,,,Float,,,,,,,,Salesforce,,aerial_coax,,,,,,,,,,
Footage__c,,Aerial_Commercial_Passings__c,,,Integer,,,,,,,,Salesforce,,aerial_commercial_passings,,,,,,,,,,
Footage__c,,Aerial_Fiber__c,,,Float,,,,,,,,Salesforce,,aerial_fiber,,,,,,,,,,
Footage__c,,Aerial_Residential_MDU_Passings__c,,,Integer,,,,,,,,Salesforce,,aerial_residential_multiple_dwelling_unit_passings,,,,,,,,,,
Footage__c,,Aerial_Residential_SFU_Passings__c,,,Integer,,,,,,,,Salesforce,,aerial_residential_sfu_passings,,,,,,,,,,
Footage__c,,BP_Abbr__c,,,String,,,,,,,,Salesforce,,business_partner_abbr,,,,,,,,,,
Footage__c,,Business_Partner__c,,,String,,,,,vendor,,,Salesforce,,business_partner_id,,,,,,,,Salesforce,,Id
Footage__c,,Child_Node__c,,,String,,,,,childnodes,,,Salesforce,,child_node_id,,,,,,,,Salesforce,,Id
Footage__c,,Child_Node_Name1__c,,,String,,,,,,,,Salesforce,,child_node_name1,,,,,,,,,,
Footage__c,,Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,completed_date,,,,,,,,,,
Footage__c,,Conduit_Only__c,,,Float,,,,,,,,Salesforce,,conduit_only,,,,,,,,,,
Footage__c,,CreatedById,,,String,,,,,user,,,Salesforce,,created_by_id,,,True,,,,,Salesforce,,Id
Footage__c,,Current_Period__c,,,String,,,,,,,,Salesforce,,current_period,,,,,,,,,,
Footage__c,,Description__c,,,String,,,,,,,,Salesforce,,description,,,,,,,,,,
Footage__c,,Existing_UG_Route_New_Coax__c,,,Float,,,,,,,,Salesforce,,existing_underground_route_new_coax,,,,,,,,,,
Footage__c,,Existing_UG_Route_New_Fiber__c,,,Float,,,,,,,,Salesforce,,existing_underground_route_new_fiber,,,,,,,,,,
Footage__c,,Final__c,,,String,,,,,,,,Salesforce,,final,,,,,,,,,,
Footage__c,,Inside_Footage__c,,,Float,,,,,,,,Salesforce,,inside_footage,,,,,,,,,,
Footage__c,,Job__c,,,String,,,,,job,,,Salesforce,,job_id,,,,,,,,Salesforce,,Id
Footage__c,,Job_Name1__c,,,String,,,,,,,,Salesforce,,job_name1,,,,,,,,,,
Footage__c,,Job_Type__c,,,String,,,,,,,,Salesforce,,job_type,,,,,,,,,,
Footage__c,,LastModifiedById,,,String,,,,,user,,,Salesforce,,last_modified_by_id,,,True,True,,,,Salesforce,,Id
Footage__c,,Name,,,String,,,,,,,,Salesforce,,canonical_footage_id,,,,,Id,,,,True,
Footage__c,,New_Aerial_Coax__c,,,Float,,,,,,,,Salesforce,,new_aerial_coax,,,,,,,,,,
Footage__c,,New_Aerial_Fiber__c,,,Float,,,,,,,,Salesforce,,new_aerial_fiber,,,,,,,,,,
Footage__c,,New_Underground_Coax__c,,,Float,,,,,,,,Salesforce,,new_underground_coax,,,,,,,,,,
Footage__c,,New_Underground_Fiber__c,,,Float,,,,,,,,Salesforce,,new_underground_fiber,,,,,,,,,,
Footage__c,,Overlash_Aerial_Coax__c,,,Float,,,,,,,,Salesforce,,overlash_aerial_coax,,,,,,,,,,
Footage__c,,Overlash_Aerial_Fiber__c,,,Float,,,,,,,,Salesforce,,overlash_aerial_fiber,,,,,,,,,,
Footage__c,,Previous_Period__c,,,String,,,,,,,,Salesforce,,previous_period,,,,,,,,,,
Footage__c,,RecordTypeId,,,String,,,,,,,,Salesforce,,record_type_id,,,,,,,,,,
Footage__c,,Reporting_Period_End_Date1__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,reporting_period_end_date1,,,,,,,,,,
Footage__c,,Reporting_Period_Start_Date1__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,reporting_period_start_date1,,,,,,,,,,
Footage__c,,Soft_Delete__c,,,String,,,,,,,,Salesforce,,soft_delete,,,,,,,,,,
Footage__c,,Total_Aerial_Coax_Feet__c,,,Integer,,,,,,,,Salesforce,,total_aerial_coax_feet,,,,,,,,,,
Footage__c,,Total_Aerial_Fiber_Feet__c,,,Integer,,,,,,,,Salesforce,,total_aerial_fiber_feet,,,,,,,,,,
Footage__c,,Total_Coax__c,,,Integer,,,,,,,,Salesforce,,total_coax,,,,,,,,,,
Footage__c,,Total_Constructed_Feet__c,,,Integer,,,,,,,,Salesforce,,total_constructed_feet,,,,,,,,,,
Footage__c,,Total_Constructed_Plant_Feet__c,,,Integer,,,,,,,,Salesforce,,total_constructed_plant_feet,,,,,,,,,,
Footage__c,,Total_Fiber__c,,,Integer,,,,,,,,Salesforce,,total_fiber,,,,,,,,,,
Footage__c,,Total_UG_Coax_Feet__c,,,Integer,,,,,,,,Salesforce,,total_underground_coax_feet,,,,,,,,,,
Footage__c,,Total_UG_Fiber_Feet__c,,,Integer,,,,,,,,Salesforce,,total_underground_fiber_feet,,,,,,,,,,
Footage__c,,Underground_Coax__c,,,Float,,,,,,,,Salesforce,,underground_coax,,,,,,,,,,
Footage__c,,Underground_Commercial_Passings__c,,,Integer,,,,,,,,Salesforce,,underground_commercial_passings,,,,,,,,,,
Footage__c,,Underground_Fiber__c,,,Float,,,,,,,,Salesforce,,underground_fiber,,,,,,,,,,
Footage__c,,Underground_Residential_MDU_Passings__c,,,Integer,,,,,,,,Salesforce,,underground_residential_multiple_dwelling_unit_passings,,,,,,,,,,
Footage__c,,Underground_Residential_SFU_Passings__c,,,Integer,,,,,,,,Salesforce,,underground_residential_sfu_passings,,,,,,,,,,
Footage__c,,Week_No__c,,,Integer,,,,,,,,Salesforce,,week_no,,,,,,,,,,
Footage__c,,X60_days_Filter__c,,,String,,,,,,,,Salesforce,,x60_days_filter,,,,,,,,,,
Footage__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
